"feature_name","feature_weight","finding_name"
"IMP_pain",-0.138433969955064,"disc_degeneration"
"IMP_par_defect",-0.204793470054696,"disc_degeneration"
"IMP_partial_sacral",0.796324438843472,"disc_degeneration"
"IMP_patholog",-0.186208327029798,"disc_degeneration"
"IMP_progress",0.441051171491701,"disc_degeneration"
"IMP_protrus",-0.065262186342542,"disc_degeneration"
"IMP_radiograph_abnorm",1.0307148537068,"disc_degeneration"
"IMP_recommend_2",0.174874136011438,"disc_degeneration"
"IMP_report",-0.000308791411994091,"disc_degeneration"
"IMP_root_2",-0.0367021292556109,"disc_degeneration"
"IMP_sever",0.0233560305995481,"disc_degeneration"
"IMP_sever_central",-0.00561003321309158,"disc_degeneration"
"IMP_sever_central_canal",-0.121841426396567,"disc_degeneration"
"IMP_sever_lumbar",0.144990576336652,"disc_degeneration"
"IMP_sever_spinal",0.0202514167422047,"disc_degeneration"
"IMP_sever_spinal_canal",0.0938575659521478,"disc_degeneration"
"IMP_signific_canal",0.366045725664722,"disc_degeneration"
"IMP_signific_thecal",0.395553854614791,"disc_degeneration"
"IMP_signific_thecal_sac",0.394613189945863,"disc_degeneration"
"IMP_significantli",0.0233086133323198,"disc_degeneration"
"IMP_size",-0.0873475183520197,"disc_degeneration"
"IMP_slightli",-0.00392042914707258,"disc_degeneration"
"IMP_spine_3",0.131375280125106,"disc_degeneration"
"IMP_spur",-0.674196091199375,"disc_degeneration"
"IMP_suggest",-0.0358699774800437,"disc_degeneration"
"IMP_thorac",-0.00779768583715498,"disc_degeneration"
"IMP_thoracolumbar",-0.222525414479645,"disc_degeneration"
"IMP_type_vertebra",-0.0432790826553474,"disc_degeneration"
"IMP_vascular_calcif",0.075445689093475,"disc_degeneration"
"IMP_vertebr_bodi_height",0.179748351045365,"disc_degeneration"
"IMP_vii",0.28304339775857,"disc_degeneration"
"cutoff",0.262326648047238,"disc_degeneration"
"Intercept",-0.304516612145981,"disc_height_loss"
"disc_height_loss_regex",0.842458630309485,"disc_height_loss"
"cutoff",0.627985519582428,"disc_height_loss"
"Intercept",-3.11633790347559,"facet_degeneration"
"facet_degeneration_regex",2.39175042782623,"facet_degeneration"
"facet_degeneration_negex",-3.61579175653045,"facet_degeneration"
"BODY_1_mm",-0.121133143338031,"facet_degeneration"
"BODY_ag_relat",-0.217751521766408,"facet_degeneration"
"BODY_ag_relat_osteopenia",-0.220007410826606,"facet_degeneration"
"BODY_annular_tear_mild",-0.14175992167898,"facet_degeneration"
"BODY_anterior_endplat_osteophyt",0.140923326116429,"facet_degeneration"
"BODY_arthropathi",0.0295015108106445,"facet_degeneration"
"BODY_boni_structur",1.53920265529474,"facet_degeneration"
"BODY_cervic_vertebr",-0.057194886771094,"facet_degeneration"
"BODY_cervic_vertebr_bodi",-0.054710072741515,"facet_degeneration"
"BODY_circumscrib",-3.25468437181872,"facet_degeneration"
"BODY_cortex",-0.0531665785831917,"facet_degeneration"
"BODY_ct",-0.105232679820519,"facet_degeneration"
"BODY_disc_signal",-0.75903544754413,"facet_degeneration"
"BODY_element",0.0603229537915924,"facet_degeneration"
"BODY_element_facet",0.286069938150823,"facet_degeneration"
"BODY_exclud",-0.153971004248114,"facet_degeneration"
"BODY_facet",5.12294773976587,"facet_degeneration"
"BODY_facet_arthriti",0.206999064144931,"facet_degeneration"
"BODY_facet_arthropathi",0.207251175166572,"facet_degeneration"
"BODY_facet_hypertroph",0.404488092853455,"facet_degeneration"
"BODY_facet_joint",0.396164771297707,"facet_degeneration"
"BODY_flavum",0.0352867844093859,"facet_degeneration"
"BODY_herniat",-0.00320126660672003,"facet_degeneration"
"BODY_hypertroph",0.320126869090769,"facet_degeneration"
"BODY_hypertrophi",0.382581485059317,"facet_degeneration"
"BODY_increas_sclerosi",2.33826448441346,"facet_degeneration"
"BODY_intact",-0.315338077049754,"facet_degeneration"
"BODY_l1_2_no",0.0249676636598723,"facet_degeneration"
"BODY_l5_s1",0.0202755661150285,"facet_degeneration"
"BODY_l5_s1_intervertebr",-0.3354244427842,"facet_degeneration"
"BODY_later_osteophyt",0.432545959881399,"facet_degeneration"
"BODY_ligamentum",0.0379191305592491,"facet_degeneration"
"BODY_ligamentum_flavum",0.0334983194926293,"facet_degeneration"
"BODY_line",-0.194193799764965,"facet_degeneration"
"BODY_lower",0.0310313046818916,"facet_degeneration"
"BODY_lumbar_spine_vertebr",-0.419502786776237,"facet_degeneration"
"BODY_lung",-1.50100842336318,"facet_degeneration"
"BODY_malalign",-0.180116321634623,"facet_degeneration"
"BODY_mild_ag",-0.231319173291746,"facet_degeneration"
"BODY_mild_ag_relat",-0.227861891466707,"facet_degeneration"
"BODY_mild_facet",0.154282817767924,"facet_degeneration"
"BODY_miner",-0.531094773979104,"facet_degeneration"
"BODY_moder_anterior",-0.587769044236745,"facet_degeneration"
"BODY_monthk_disc",-0.371110512420533,"facet_degeneration"
"BODY_neuroforamina",-0.112509068303046,"facet_degeneration"
"BODY_no_compress",-0.0393527473761852,"facet_degeneration"
"BODY_no_spondylolysis",-0.0520464914751667,"facet_degeneration"
"BODY_normal_bone_miner",-0.0741428891334991,"facet_degeneration"
"BODY_normal_no",-0.257036700316587,"facet_degeneration"
"BODY_not_exclud",-0.00768821248333728,"facet_degeneration"
"BODY_numer",0.0649949527774328,"facet_degeneration"
"BODY_ossif",-0.483105378080111,"facet_degeneration"
"BODY_posterior_element_facet",0.24209518753299,"facet_degeneration"
"BODY_preserv",-0.290636620705133,"facet_degeneration"
"BODY_preserv_no",-0.244358497947733,"facet_degeneration"
"BODY_relat_osteopenia",-0.199675198991177,"facet_degeneration"
"BODY_remot",-0.823033705801156,"facet_degeneration"
"BODY_rib_bear_vertebr",-0.343712075170797,"facet_degeneration"
"BODY_s1",0.0567970723458626,"facet_degeneration"
"BODY_s1_intervertebr",-0.293645352452651,"facet_degeneration"
"BODY_s1_intervertebr_disc",-0.28123094500177,"facet_degeneration"
"BODY_short_pedicl",0.363685058822053,"facet_degeneration"
"BODY_signal_no",-0.664595096881462,"facet_degeneration"
"BODY_small_posterior",-0.273117857210531,"facet_degeneration"
"BODY_spine_comparison",-0.534503131248895,"facet_degeneration"
"BODY_tear_mild",-0.125126445630415,"facet_degeneration"
"BODY_trauma",-0.25841681365244,"facet_degeneration"
"BODY_visual_cord",-0.208372859885481,"facet_degeneration"
"BODY_wide",-0.432542515278594,"facet_degeneration"
"BODY_widen",-2.12106830957788,"facet_degeneration"
"IMP_07",-0.100177816681152,"facet_degeneration"
"IMP_1_multilevel",0.0479774107595804,"facet_degeneration"
"IMP_1_multilevel_degener",0.296884525655494,"facet_degeneration"
"IMP_2014_1",0.0314349892098989,"facet_degeneration"
"IMP_23",0.0251893966187383,"facet_degeneration"
"IMP_3_view",0.757081433327567,"facet_degeneration"
"IMP_54",0.468119113230133,"facet_degeneration"
"IMP_5_disc",-0.708424888590505,"facet_degeneration"
"IMP_5_lumbar",0.419432415223679,"facet_degeneration"
"IMP_5_lumbar_type",1.04844361564968,"facet_degeneration"
"IMP_5_mm",0.128970839102048,"facet_degeneration"
"IMP_accentu",0.293306249780679,"facet_degeneration"
"IMP_ag_relat_osteopenia",-0.16756152314552,"facet_degeneration"
"IMP_approxim_50",-1.3214870821575,"facet_degeneration"
"IMP_aris",-0.375669513042441,"facet_degeneration"
"IMP_arthriti",1.23745916324826,"facet_degeneration"
"IMP_base",0.328181333496395,"facet_degeneration"
"IMP_bodi_compress",-0.0955874585183341,"facet_degeneration"
"IMP_bodi_compress_fractur",-1.01198400342922,"facet_degeneration"
"IMP_bone_monthrow",0.425436252483184,"facet_degeneration"
"IMP_calcifi",0.832998570484132,"facet_degeneration"
"IMP_central",0.0402907574108644,"facet_degeneration"
"IMP_concern",-0.475522801199896,"facet_degeneration"
"IMP_conmonthct",0.607290551901712,"facet_degeneration"
"IMP_conu",0.0142557470601141,"facet_degeneration"
"IMP_ct",-0.143348729822554,"facet_degeneration"
"IMP_current",-0.727333212650243,"facet_degeneration"
"IMP_degener",0.0190656980771272,"facet_degeneration"
"IMP_degener_basi",0.395470992689093,"facet_degeneration"
"IMP_difficult",-0.0981143654548983,"facet_degeneration"
"IMP_facet",1.23045745153074,"facet_degeneration"
"IMP_grade_2",-0.042932410108502,"facet_degeneration"
"IMP_hip_joint",0.154711685102798,"facet_degeneration"
"IMP_hypertroph_degener",0.137895381907051,"facet_degeneration"
"IMP_interspac_narrow",0.980028148115352,"facet_degeneration"
"IMP_l2_l3_level",0.309039246050744,"facet_degeneration"
"IMP_l3_l4_l4",0.0693767138133717,"facet_degeneration"
"IMP_l3_level",0.306117521348715,"facet_degeneration"
"IMP_l4_5_disc",-0.672626560330907,"facet_degeneration"
"IMP_l4_l4",0.0735074730491016,"facet_degeneration"
"IMP_l4_l4_l5",0.0748208290300707,"facet_degeneration"
"IMP_l4_l5",0.0689607497915345,"facet_degeneration"
"IMP_ligament",0.282977372118496,"facet_degeneration"
"IMP_lower_lumbar",0.209742774923712,"facet_degeneration"
"IMP_lower_lumbar_facet",0.593029509414349,"facet_degeneration"
"IMP_lucenc",-0.106193864289612,"facet_degeneration"
"IMP_lumbar",0.039098961853785,"facet_degeneration"
"IMP_lumbar_facet",0.58239373749014,"facet_degeneration"
"IMP_lumbar_spine_2",0.165972144416542,"facet_degeneration"
"IMP_mar",-0.30839650399709,"facet_degeneration"
"IMP_mild_ag_relat",-0.159018750028435,"facet_degeneration"
"IMP_mild_loss",0.0402930719431159,"facet_degeneration"
"IMP_moder",0.248553818988765,"facet_degeneration"
"IMP_moder_degener",0.0887187388852582,"facet_degeneration"
"IMP_moder_disc_space",-0.0184695954121238,"facet_degeneration"
"IMP_narrow",0.155424912698339,"facet_degeneration"
"IMP_oct",0.417490310330502,"facet_degeneration"
"IMP_osteophyt",0.0260829694756589,"facet_degeneration"
"IMP_partial_sacral",-1.7989782752903,"facet_degeneration"
"IMP_patient_identifi",-0.0416799147240636,"facet_degeneration"
"IMP_postop",-0.101263601138016,"facet_degeneration"
"IMP_prior_exam",0.316176717064212,"facet_degeneration"
"IMP_progress_degener",0.80452012056441,"facet_degeneration"
"IMP_read",0.25096401049415,"facet_degeneration"
"IMP_relat_osteopenia",-0.15359099577822,"facet_degeneration"
"IMP_remain_lumbar",0.184040237298598,"facet_degeneration"
"IMP_sign",0.236806065438618,"facet_degeneration"
"IMP_small_central",0.470281918456414,"facet_degeneration"
"IMP_spine_no",0.158058130487568,"facet_degeneration"
"IMP_stool",0.461872347795565,"facet_degeneration"
"IMP_tag_find",0.625123840572545,"facet_degeneration"
"IMP_vertebr_bodi_compress",-0.0848148317415831,"facet_degeneration"
"cutoff",0.799488571222229,"facet_degeneration"
"Intercept",-4.93856149775406,"annular_fissure"
"annular_fissure_regex",4.53795335188018,"annular_fissure"
"BODY_12_rib",0.170039951344106,"annular_fissure"
"BODY_12_rib_bear",0.188384943593448,"annular_fissure"
"BODY_1_cm",0.141366127104585,"annular_fissure"
"BODY_annular",1.32276096088488,"annular_fissure"
"BODY_annular_fissur",0.822637337358754,"annular_fissure"
"BODY_annular_tear",0.140986829799813,"annular_fissure"
"BODY_annulus",0.716056218623178,"annular_fissure"
"BODY_bear_thorac",0.184617648118402,"annular_fissure"
"BODY_fissur",0.814790885182008,"annular_fissure"
"BODY_foramen_rrow_l3",0.277853485387539,"annular_fissure"
"BODY_form_disc",0.165766659028315,"annular_fissure"
"BODY_mild_enhanc",0.377829325967515,"annular_fissure"
"BODY_no_canal_stenosi",0.578777805130886,"annular_fissure"
"BODY_perineur",0.622831333187584,"annular_fissure"
"BODY_plane",0.770645712830603,"annular_fissure"
"BODY_rib_bear_thorac",0.164152863937776,"annular_fissure"
"BODY_rrow_l2_l3",0.125942795167909,"annular_fissure"
"BODY_slight_disc",0.417654172922334,"annular_fissure"
"BODY_tear",1.74211549447376,"annular_fissure"
"BODY_zone",1.11249415049879,"annular_fissure"
"IMP_annular_tear",5.2230444890475e-05,"annular_fissure"
"IMP_back_pain",0.437946127066974,"annular_fissure"
"cutoff",0.0409885147006142,"annular_fissure"
"Intercept",-2.73838071041453,"osteophyte_anterior_column"
"osteophyte_anterior_column_regex",3.19149184290482,"osteophyte_anterior_column"
"BODY_bilater_neuroforamin_stenosi",-0.277740794892001,"osteophyte_anterior_column"
"BODY_c2",-1.73321470185875,"osteophyte_anterior_column"
"BODY_c3",-0.0823451670010301,"osteophyte_anterior_column"
"BODY_c3_c4",-0.10330182499003,"osteophyte_anterior_column"
"BODY_caus",-0.0122406850577371,"osteophyte_anterior_column"
"BODY_colon",0.0659658078883677,"osteophyte_anterior_column"
"BODY_cone",0.0683855492655751,"osteophyte_anterior_column"
"BODY_contribut",0.6007813716685,"osteophyte_anterior_column"
"BODY_foramen_rrow_l4",-0.628384239163067,"osteophyte_anterior_column"
"BODY_l1_2_mild",0.664574770250005,"osteophyte_anterior_column"
"BODY_l1_level",0.0394105105240076,"osteophyte_anterior_column"
"BODY_l2_moder",-0.614976387222287,"osteophyte_anterior_column"
"BODY_laminectomi_defect",0.179645784895529,"osteophyte_anterior_column"
"BODY_later_view",0.00358089471768664,"osteophyte_anterior_column"
"BODY_lumbar_disc",0.0632940167837626,"osteophyte_anterior_column"
"BODY_moder_circumferenti",0.0511666231992763,"osteophyte_anterior_column"
"BODY_moder_circumferenti_disc",0.2548766972628,"osteophyte_anterior_column"
"BODY_moder_intervertebr",0.469333043820879,"osteophyte_anterior_column"
"BODY_moder_intervertebr_disc",0.409829681520003,"osteophyte_anterior_column"
"BODY_monthgin",0.888132308861243,"osteophyte_anterior_column"
"BODY_monthgin_osteophyt",0.748942522019694,"osteophyte_anterior_column"
"BODY_osteophyt",1.7072872953067,"osteophyte_anterior_column"
"BODY_osteophytosi",0.766528319417332,"osteophyte_anterior_column"
"BODY_peripher_osteophyt",-1.00184728583888,"osteophyte_anterior_column"
"BODY_rotatori",0.000851521748597473,"osteophyte_anterior_column"
"BODY_sever_narrow",0.0247633947677786,"osteophyte_anterior_column"
"BODY_soft_tissu_demonstr",0.132798549382788,"osteophyte_anterior_column"
"BODY_spur",1.01714350586195,"osteophyte_anterior_column"
"BODY_spur_note",0.015359560999621,"osteophyte_anterior_column"
"BODY_stenosi_c7",-0.0540002363506736,"osteophyte_anterior_column"
"BODY_stenosi_c7_t1",-0.0557293939259672,"osteophyte_anterior_column"
"BODY_tissu_demonstr",0.111376728348211,"osteophyte_anterior_column"
"IMP_1_anterior",0.408014996908182,"osteophyte_anterior_column"
"IMP_1_anterior_spondylolisthesis",0.366617909046923,"osteophyte_anterior_column"
"IMP_cervic_spine",-0.0331732209567632,"osteophyte_anterior_column"
"IMP_grade_1_anterior",0.303866304480436,"osteophyte_anterior_column"
"IMP_moder_disc_height",-0.0791989685700869,"osteophyte_anterior_column"
"cutoff",0.167345782933648,"osteophyte_anterior_column"
"Intercept",-3.29318112874801,"spondylosis"
"spondylosis_regex",3.57301682364042,"spondylosis"
"BODY_odontoid",-0.328638623475093,"spondylosis"
"BODY_spondylosis",0.372396019775445,"spondylosis"
"IMP_cervic",-0.0494509096245288,"spondylosis"
"IMP_lumbar_spondylosis",0.00239628525212858,"spondylosis"
"IMP_spondylit",0.846435846146605,"spondylosis"
"IMP_spondylosis",1.56642629545404,"spondylosis"
"IMP_spondylot",1.20985122905266,"spondylosis"
"cutoff",0.523565756832425,"spondylosis"
"Intercept",-2.97072903034846,"nerve_root_contact"
"nerve_root_contact_regex",1.45087837544137,"nerve_root_contact"
"BODY_abut",0.933394819440232,"nerve_root_contact"
"BODY_contact",0.620006718816853,"nerve_root_contact"
"BODY_exit",0.00416296141602722,"nerve_root_contact"
"BODY_l5_nerv",0.0196997522832369,"nerve_root_contact"
"BODY_l5_nerv_root",0.0295881199574745,"nerve_root_contact"
"BODY_nerv",0.255144084003644,"nerve_root_contact"
"BODY_nerv_root",0.205639496757042,"nerve_root_contact"
"BODY_root",0.188575943350833,"nerve_root_contact"
"BODY_s1_nerv",0.0993519055945725,"nerve_root_contact"
"BODY_s1_nerv_root",0.045585068028405,"nerve_root_contact"
"BODY_travers",0.0040886638059534,"nerve_root_contact"
"IMP_abut",0.291696689000456,"nerve_root_contact"
"IMP_contact",0.29113206952998,"nerve_root_contact"
"cutoff",0.138600771488094,"nerve_root_contact"
"Intercept",-3.42175563369748,"nerve_root_displaced_compressed"
"modality_MR",0.115509153420576,"nerve_root_displaced_compressed"
"nerve_root_displaced_compressed_regex",0.575195337261582,"nerve_root_displaced_compressed"
"nerve_root_displaced_compressed_negex",-0.0353433526658676,"nerve_root_displaced_compressed"
"BODY_14",0.228058043966033,"nerve_root_displaced_compressed"
"BODY_arthropathi_l3",0.0148906427999609,"nerve_root_displaced_compressed"
"BODY_broad_base",0.0224919226288814,"nerve_root_displaced_compressed"
"BODY_canal_stenosi_facet",0.474584365683158,"nerve_root_displaced_compressed"
"BODY_compress",0.14533091566234,"nerve_root_displaced_compressed"
"BODY_descend",0.277300135370149,"nerve_root_displaced_compressed"
"BODY_disc_extrus",0.125443718794527,"nerve_root_displaced_compressed"
"BODY_displac",0.384169305963839,"nerve_root_displaced_compressed"
"BODY_distal",0.0726378778158872,"nerve_root_displaced_compressed"
"BODY_effac",0.153263132351121,"nerve_root_displaced_compressed"
"BODY_effect",0.0457326588474811,"nerve_root_displaced_compressed"
"BODY_encroach",0.370711092475131,"nerve_root_displaced_compressed"
"BODY_exit",0.117274707033277,"nerve_root_displaced_compressed"
"BODY_extrus",0.0460610259625447,"nerve_root_displaced_compressed"
"BODY_facet_arthropathi_l3",0.0149903568884233,"nerve_root_displaced_compressed"
"BODY_imping",0.610666617302035,"nerve_root_displaced_compressed"
"BODY_l3_l4_small",0.116178316875773,"nerve_root_displaced_compressed"
"BODY_l3_nerv",0.172280159072524,"nerve_root_displaced_compressed"
"BODY_l3_nerv_root",0.00966859481911514,"nerve_root_displaced_compressed"
"BODY_l4_nerv",0.436266395335497,"nerve_root_displaced_compressed"
"BODY_l4_nerv_root",0.260172082337398,"nerve_root_displaced_compressed"
"BODY_l4_small",0.115998313017869,"nerve_root_displaced_compressed"
"BODY_l5_nerv",0.539185450521078,"nerve_root_displaced_compressed"
"BODY_l5_nerv_root",0.302766591293448,"nerve_root_displaced_compressed"
"BODY_left_l5",0.0937805425266723,"nerve_root_displaced_compressed"
"BODY_left_l5_nerv",0.192774120623937,"nerve_root_displaced_compressed"
"BODY_left_paracentr_disc",0.00956791394467415,"nerve_root_displaced_compressed"
"BODY_mass",0.338789560330635,"nerve_root_displaced_compressed"
"BODY_mild_canal",0.168362089957785,"nerve_root_displaced_compressed"
"BODY_minim_broad",-0.0642305814181431,"nerve_root_displaced_compressed"
"BODY_minim_broad_base",-0.0640499686302495,"nerve_root_displaced_compressed"
"BODY_nerv",0.45227495456604,"nerve_root_displaced_compressed"
"BODY_nerv_root",0.298279674676648,"nerve_root_displaced_compressed"
"BODY_protrus_compress",0.406805183235707,"nerve_root_displaced_compressed"
"BODY_recess",0.00303067912899844,"nerve_root_displaced_compressed"
"BODY_recess_stenosi",0.0500431430137851,"nerve_root_displaced_compressed"
"BODY_root",0.411970758773172,"nerve_root_displaced_compressed"
"BODY_root_l5",0.4811751662211,"nerve_root_displaced_compressed"
"BODY_root_l5_s1",0.48109190637591,"nerve_root_displaced_compressed"
"BODY_s1_nerv",0.0826640244801504,"nerve_root_displaced_compressed"
"BODY_s1_nerv_root",0.0250255365686306,"nerve_root_displaced_compressed"
"BODY_sac",0.0496434859533836,"nerve_root_displaced_compressed"
"BODY_sac_narrow_mild",-0.132920691139292,"nerve_root_displaced_compressed"
"BODY_side",0.0139861029352146,"nerve_root_displaced_compressed"
"BODY_stenosi",0.0284952858746271,"nerve_root_displaced_compressed"
"BODY_t9",0.01176269998974,"nerve_root_displaced_compressed"
"BODY_t9_t10",0.0376746823320009,"nerve_root_displaced_compressed"
"IMP_bilater_foramen",0.0283067957355491,"nerve_root_displaced_compressed"
"IMP_combin",0.0910098221809927,"nerve_root_displaced_compressed"
"IMP_descend",0.203127153752476,"nerve_root_displaced_compressed"
"IMP_disc",0.0181443984994194,"nerve_root_displaced_compressed"
"IMP_disc_extrus",0.0740571505201016,"nerve_root_displaced_compressed"
"IMP_extrus",0.314577270514918,"nerve_root_displaced_compressed"
"IMP_granul",-0.0185223679570699,"nerve_root_displaced_compressed"
"IMP_granul_tissu",-0.018301672887498,"nerve_root_displaced_compressed"
"IMP_imping",0.0485627767434795,"nerve_root_displaced_compressed"
"IMP_l4",0.0196827589815534,"nerve_root_displaced_compressed"
"IMP_l4_nerv",0.367552344753817,"nerve_root_displaced_compressed"
"IMP_l4_nerv_root",0.0215446242097859,"nerve_root_displaced_compressed"
"IMP_l5_disc",0.0616497889777571,"nerve_root_displaced_compressed"
"IMP_l5_nerv",0.121739107253172,"nerve_root_displaced_compressed"
"IMP_larg",0.15525424695572,"nerve_root_displaced_compressed"
"IMP_left_s1",0.105606294570957,"nerve_root_displaced_compressed"
"IMP_left_s1_nerv",0.194730743570446,"nerve_root_displaced_compressed"
"IMP_mild_compress",0.0943108006887757,"nerve_root_displaced_compressed"
"IMP_moder_compress",0.163302214343448,"nerve_root_displaced_compressed"
"IMP_nerv",0.494147581858096,"nerve_root_displaced_compressed"
"IMP_nerv_root",0.233135084941614,"nerve_root_displaced_compressed"
"IMP_root",0.220717399210377,"nerve_root_displaced_compressed"
"cutoff",0.17013371815552,"nerve_root_displaced_compressed"
"Intercept",-4.41865346581006,"central_stenosis"
"modality_MR",0.527662421383087,"central_stenosis"
"central_stenosis_regex",0.641928645354408,"central_stenosis"
"central_stenosis_negex",-1.71599124706728,"central_stenosis"
"BODY_2_l2",-0.0871109367535498,"central_stenosis"
"BODY_2_l2_3",-0.0887006205933311,"central_stenosis"
"BODY_31",0.932266532460304,"central_stenosis"
"BODY_3_disc",0.00409829425323595,"central_stenosis"
"BODY_3_mm_retrolisthesi",0.899191827683123,"central_stenosis"
"BODY_abdomil",0.359622736585616,"central_stenosis"
"BODY_abnorm_bone",0.00537746261962977,"central_stenosis"
"BODY_abnorm_bone_monthrow",0.00650777491925585,"central_stenosis"
"BODY_acut_fractur",-0.130318147548177,"central_stenosis"
"BODY_addit_level",0.13501900729313,"central_stenosis"
"BODY_advanc",-0.0639109832043192,"central_stenosis"
"BODY_advanc_degener",-0.473371432926661,"central_stenosis"
"BODY_anterior_thecal",0.694199582088489,"central_stenosis"
"BODY_anterior_thecal_sac",0.693825267378779,"central_stenosis"
"BODY_anterolater",1.09825916101391,"central_stenosis"
"BODY_approxim_10_mm",0.231064579520251,"central_stenosis"
"BODY_arthriti",0.569395489498903,"central_stenosis"
"BODY_arthropathi_reduc",0.0750639950271505,"central_stenosis"
"BODY_assess",0.0621127078794622,"central_stenosis"
"BODY_asymmetr",-0.280811174260884,"central_stenosis"
"BODY_axial_imag",0.0142843411400881,"central_stenosis"
"BODY_axial_imag_t10",0.154051560522613,"central_stenosis"
"BODY_back",0.000554763028852391,"central_stenosis"
"BODY_base_central",-0.0115660251024882,"central_stenosis"
"BODY_base_osteophyt",0.0633778753150565,"central_stenosis"
"BODY_base_osteophyt_disc",0.0631086621669917,"central_stenosis"
"BODY_base_posterior_disc",0.129552138777423,"central_stenosis"
"BODY_bilater_left",-0.0457291075421329,"central_stenosis"
"BODY_bilater_left_greater",-1.44826283684967,"central_stenosis"
"BODY_bilater_neuro",0.0453308074468166,"central_stenosis"
"BODY_bilater_neuro_foramen",0.037030901460887,"central_stenosis"
"BODY_broad",0.158209679232039,"central_stenosis"
"BODY_broad_base",0.155857462005174,"central_stenosis"
"BODY_broad_base_central",-0.0139562323004318,"central_stenosis"
"BODY_broad_base_osteophyt",0.0614717330415455,"central_stenosis"
"BODY_bulg_disc",0.226695398344924,"central_stenosis"
"BODY_bulg_moder_bilater",1.07463047740572,"central_stenosis"
"BODY_cal",0.843262178064762,"central_stenosis"
"BODY_cal_rrow",0.810790034626657,"central_stenosis"
"BODY_cal_stenosi",0.713272780139654,"central_stenosis"
"BODY_canal",0.281161568117631,"central_stenosis"
"BODY_canal_mild",0.553991033088875,"central_stenosis"
"BODY_canal_narrow_no",0.120934075558647,"central_stenosis"
"BODY_canal_stenosi_l3",0.451227837910085,"central_stenosis"
"BODY_canal_stenosi_note",0.767631303810147,"central_stenosis"
"BODY_caudal",0.455427985341272,"central_stenosis"
"BODY_caus_mild_left",-0.632051157758253,"central_stenosis"
"BODY_central",0.350450419674248,"central_stenosis"
"BODY_central_disc",0.460072587817153,"central_stenosis"
"BODY_central_left_paracentr",-0.546716576841739,"central_stenosis"
"BODY_central_stenosi",0.575582389396037,"central_stenosis"
"BODY_chang_l2",0.11325931273437,"central_stenosis"
"BODY_chang_l4",0.0428176666342056,"central_stenosis"
"BODY_complex",0.309944514629059,"central_stenosis"
"BODY_compromis",0.0729968886068112,"central_stenosis"
"BODY_congenit",0.737915457818857,"central_stenosis"
"BODY_contribut",0.240592603024789,"central_stenosis"
"BODY_conu_medullari",0.0701127927240778,"central_stenosis"
"BODY_cord",0.140372887694817,"central_stenosis"
"BODY_cortic_cyst",0.0244765151521894,"central_stenosis"
"BODY_cyst",0.122603913486739,"central_stenosis"
"BODY_defect",0.117171065238401,"central_stenosis"
"BODY_descend_s1",-0.0447880175801339,"central_stenosis"
"BODY_descend_s1_nerv",-0.0478546734674404,"central_stenosis"
"BODY_desicc",0.00539269064519616,"central_stenosis"
"BODY_diamet",0.218726354659479,"central_stenosis"
"BODY_difficult",0.104800119318404,"central_stenosis"
"BODY_disc_broad",-0.505865862306381,"central_stenosis"
"BODY_disc_bulg_moder",0.0403373634572479,"central_stenosis"
"BODY_disc_herniat",-0.013694089513603,"central_stenosis"
"BODY_disc_osteophyt_complex",0.0553693207218209,"central_stenosis"
"BODY_disc_protrus_central",-0.380650823390801,"central_stenosis"
"BODY_disc_protrus_contact",-0.213443203260085,"central_stenosis"
"BODY_discogen",0.186940987834384,"central_stenosis"
"BODY_distal",0.202712918843544,"central_stenosis"
"BODY_distal_cord",0.484168153286261,"central_stenosis"
"BODY_distal_spinal",0.248502654044317,"central_stenosis"
"BODY_distal_spinal_cord",0.248014566847251,"central_stenosis"
"BODY_distort",0.264134865705401,"central_stenosis"
"BODY_eccentr",0.058776018381551,"central_stenosis"
"BODY_effac",0.429886496181522,"central_stenosis"
"BODY_enhanc_granul",-0.377101710451133,"central_stenosis"
"BODY_enhanc_granul_tissu",-0.376412059171112,"central_stenosis"
"BODY_enhanc_mass",0.378645968146493,"central_stenosis"
"BODY_exam",0.0763046151809714,"central_stenosis"
"BODY_exit",0.132500755769767,"central_stenosis"
"BODY_exit_left_l5",0.295732311486968,"central_stenosis"
"BODY_exit_nerv",0.0953679356998171,"central_stenosis"
"BODY_exit_nerv_root",0.0965559045841864,"central_stenosis"
"BODY_facet",0.0146322982652486,"central_stenosis"
"BODY_facet_arthriti",0.269448430299894,"central_stenosis"
"BODY_facet_arthropathi_reduc",0.0722412980091705,"central_stenosis"
"BODY_flatten",0.312350819108508,"central_stenosis"
"BODY_flavum",0.0772974492208794,"central_stenosis"
"BODY_flavum_hypertrophi_caus",0.441043892283754,"central_stenosis"
"BODY_focal",0.162378959595418,"central_stenosis"
"BODY_foramen",0.337922346050761,"central_stenosis"
"BODY_foramen_l2",0.372972090345523,"central_stenosis"
"BODY_foramen_l3",0.16374962314033,"central_stenosis"
"BODY_foramen_l5",0.835786993524885,"central_stenosis"
"BODY_foramen_l5_s1",0.835564474324343,"central_stenosis"
"BODY_foramen_mild",0.345712043292708,"central_stenosis"
"BODY_foramen_stenosi_l4",0.135604765232481,"central_stenosis"
"BODY_foramen_wide",-0.0611117125908282,"central_stenosis"
"BODY_foramen_wide_patent",-0.0627527951925688,"central_stenosis"
